elapsed time,timestamp,topic,value
11.61,1784036476.711000000,/ekf/error.z,0.47314565143976944
11.61,1784036476.711000000,/ekf/error.z,0.47886704808713887
11.632,1784036476.733000000,/ekf/error.z,0.48453811309303163
11.632,1784036476.733000000,/ekf/error.z,0.4901341741284224
11.643,1784036476.744000000,/ekf/error.z,0.49558343086073725
11.648,1784036476.749000000,/ekf/error.z,0.5008044019158772
11.664,1784036476.765000000,/ekf/error.z,0.5057267246436181
11.664,1784036476.765000000,/ekf/error.z,0.5103182534397338
11.681000000000001,1784036476.782000000,/ekf/error.z,0.5144995359550343
11.684,1784036476.785000000,/ekf/error.z,0.47850877086128746
11.706,1784036476.807000000,/ekf/error.z,-0.2037273295008418
11.73,1784036476.831000000,/ekf/error.z,-0.40894567040913765
11.741,1784036476.842000000,/ekf/error.z,-0.5740752873161158
11.741,1784036476.842000000,/ekf/error.z,-0.7779482892774158
11.758,1784036476.859000000,/ekf/error.z,-0.7806977867972705
11.772,1784036476.873000000,/ekf/error.z,-0.3874488842007463
11.774000000000001,1784036476.875000000,/ekf/error.z,-0.05119159889665793
11.777,1784036476.878000000,/ekf/error.z,-0.06015596525808165
11.78,1784036476.881000000,/ekf/error.z,-0.06924881661084552
11.803,1784036476.904000000,/ekf/error.z,-0.07846537292164942
11.82,1784036476.921000000,/ekf/error.z,-0.08773325809543167
11.82,1784036476.921000000,/ekf/error.z,-0.09704792179949269
11.841,1784036476.942000000,/ekf/error.z,-0.10628750474590454
11.85,1784036476.951000000,/ekf/error.z,-0.11543280240342874
11.85,1784036476.951000000,/ekf/error.z,-0.12446454770585794
11.864,1784036476.965000000,/ekf/error.z,-0.1333320024724542
11.867,1784036476.968000000,/ekf/error.z,-0.14158631976416056
11.867,1784036476.968000000,/ekf/error.z,-0.14999163223918308
11.904,1784036477.005000000,/ekf/error.z,-0.15906688629573304
11.904,1784036477.005000000,/ekf/error.z,-0.19325015988567162
11.908,1784036477.009000000,/ekf/error.z,0.22373270373439585
11.927,1784036477.028000000,/ekf/error.z,0.098642169973253
11.943,1784036477.044000000,/ekf/error.z,0.0018735567275021405
11.943,1784036477.044000000,/ekf/error.z,-0.11808437988605457
11.943,1784036477.044000000,/ekf/error.z,-0.10722000137740856
11.945,1784036477.046000000,/ekf/error.z,0.12446378728144707
11.961,1784036477.062000000,/ekf/error.z,0.2934015918809642
11.978,1784036477.079000000,/ekf/error.z,0.3631726628388813
11.978,1784036477.079000000,/ekf/error.z,0.3646886617078177
11.996,1784036477.097000000,/ekf/error.z,0.36619617060599224
11.996,1784036477.097000000,/ekf/error.z,0.367739893469039
12.017,1784036477.118000000,/ekf/error.z,0.3693495100392366
12.022,1784036477.123000000,/ekf/error.z,0.3709761364975724
12.044,1784036477.145000000,/ekf/error.z,0.3733089528306421
12.044,1784036477.145000000,/ekf/error.z,0.37525573215362973
12.07,1784036477.171000000,/ekf/error.z,0.37692030595501785
12.085,1784036477.186000000,/ekf/error.z,0.37865421947047123
12.085,1784036477.186000000,/ekf/error.z,0.38036318177887096
12.09,1784036477.191000000,/ekf/error.z,0.38210227673736163
12.09,1784036477.191000000,/ekf/error.z,0.3669341195895627
12.112,1784036477.213000000,/ekf/error.z,-0.14528716238463127
12.114,1784036477.215000000,/ekf/error.z,-0.2333662163245808
12.13,1784036477.231000000,/ekf/error.z,-0.30261113970087117
12.13,1784036477.231000000,/ekf/error.z,-0.38689504832894916
12.149000000000001,1784036477.250000000,/ekf/error.z,-0.2566512363397079
12.149000000000001,1784036477.250000000,/ekf/error.z,-0.09270842959577716
12.165,1784036477.266000000,/ekf/error.z,-0.09891901586962938
12.18,1784036477.281000000,/ekf/error.z,-0.10510069339445717
12.183,1784036477.284000000,/ekf/error.z,-0.11125935808744335
12.195,1784036477.296000000,/ekf/error.z,-0.11739693941255047
12.198,1784036477.299000000,/ekf/error.z,-0.12351824799506253
12.213,1784036477.314000000,/ekf/error.z,-0.12962761349689275
12.219,1784036477.320000000,/ekf/error.z,-0.13472246017692804
12.23,1784036477.331000000,/ekf/error.z,-0.14093853059694236
12.238,1784036477.339000000,/ekf/error.z,-0.1471435993442531
12.249,1784036477.350000000,/ekf/error.z,-0.1533263698851889
12.264,1784036477.365000000,/ekf/error.z,-0.15949099321424554
12.27,1784036477.371000000,/ekf/error.z,-0.16563828316124946
12.283,1784036477.384000000,/ekf/error.z,-0.17177045593568174
12.291,1784036477.392000000,/ekf/error.z,-0.1881078933325869
12.305,1784036477.406000000,/ekf/error.z,0.03444647725257183
12.321,1784036477.422000000,/ekf/error.z,-0.012300090059343145
12.341,1784036477.442000000,/ekf/error.z,-0.04722513864069724
12.341,1784036477.442000000,/ekf/error.z,-0.0906294776965442
12.341,1784036477.442000000,/ekf/error.z,-0.06319007527400182
12.359,1784036477.460000000,/ekf/error.z,0.084507725584998
12.363,1784036477.464000000,/ekf/error.z,0.09431115309619549
12.377,1784036477.478000000,/ekf/error.z,0.0960215058609355
12.38,1784036477.481000000,/ekf/error.z,0.09855654675944789
12.395,1784036477.496000000,/ekf/error.z,0.10009051851774771
12.409,1784036477.510000000,/ekf/error.z,0.10162426741756435
12.412,1784036477.513000000,/ekf/error.z,0.10321754634864574
12.429,1784036477.530000000,/ekf/error.z,0.1048313377656481
12.431000000000001,1784036477.532000000,/ekf/error.z,0.10646275330983598
12.447,1784036477.548000000,/ekf/error.z,0.10810989036145917
12.451,1784036477.552000000,/ekf/error.z,0.10977150107445428
12.461,1784036477.562000000,/ekf/error.z,0.11144792736760643
12.478,1784036477.579000000,/ekf/error.z,0.11313838094637271
12.481,1784036477.582000000,/ekf/error.z,0.11484021436448061
12.497,1784036477.598000000,/ekf/error.z,0.11282977749214451
12.514,1784036477.615000000,/ekf/error.z,0.10989734987297321
12.536,1784036477.637000000,/ekf/error.z,0.09723296094263001
12.55,1784036477.651000000,/ekf/error.z,0.0892258893647426
12.55,1784036477.651000000,/ekf/error.z,0.07838499100269647
12.55,1784036477.651000000,/ekf/error.z,0.06928398839726183
12.554,1784036477.655000000,/ekf/error.z,0.07579348785777766
12.571,1784036477.672000000,/ekf/error.z,0.12810223098765938
12.573,1784036477.674000000,/ekf/error.z,0.15091198658537402
12.588000000000001,1784036477.689000000,/ekf/error.z,0.1541826534517213
12.602,1784036477.703000000,/ekf/error.z,0.1574686454594298
12.606,1784036477.707000000,/ekf/error.z,0.16076799506493888
12.621,1784036477.722000000,/ekf/error.z,0.16408050516669556
12.626,1784036477.727000000,/ekf/error.z,0.16740562954198604
12.642,1784036477.743000000,/ekf/error.z,0.17072193362186278
12.643,1784036477.744000000,/ekf/error.z,0.17401989331497003
12.662,1784036477.763000000,/ekf/error.z,0.17732996156871592
12.664,1784036477.765000000,/ekf/error.z,0.18065975172531948
12.676,1784036477.777000000,/ekf/error.z,0.18400701132653696
12.686,1784036477.787000000,/ekf/error.z,0.1873697355274152
12.696,1784036477.797000000,/ekf/error.z,0.19304724310227242
12.713000000000001,1784036477.814000000,/ekf/error.z,0.38691468334655904
12.719,1784036477.820000000,/ekf/error.z,0.4020155073853237
12.731,1784036477.832000000,/ekf/error.z,0.41005910214133917
12.736,1784036477.837000000,/ekf/error.z,0.4132183525931895
12.746,1784036477.847000000,/ekf/error.z,0.3989238426509198
12.755,1784036477.856000000,/ekf/error.z,0.4289266267169086
12.764,1784036477.865000000,/ekf/error.z,0.4413455412048495
12.782,1784036477.883000000,/ekf/error.z,0.45393973257034415
12.786,1784036477.887000000,/ekf/error.z,0.46663290056174545
12.803,1784036477.904000000,/ekf/error.z,0.4793597442984285
12.805,1784036477.906000000,/ekf/error.z,0.4920176737387808
12.822,1784036477.923000000,/ekf/error.z,0.5045552259854484
12.826,1784036477.927000000,/ekf/error.z,0.5169565046080964
12.84,1784036477.941000000,/ekf/error.z,0.5292044507120182
12.854,1784036477.955000000,/ekf/error.z,0.5412821521990774
12.858,1784036477.959000000,/ekf/error.z,0.5531730214837336
12.876,1784036477.977000000,/ekf/error.z,0.5648617099890995
12.877,1784036477.978000000,/ekf/error.z,0.5761547539005665
12.895,1784036477.996000000,/ekf/error.z,0.5873070171040453
12.895,1784036477.996000000,/ekf/error.z,0.561470083462626
12.914,1784036478.015000000,/ekf/error.z,-0.16674296033730834
12.93,1784036478.031000000,/ekf/error.z,-0.36464155755315214
12.944,1784036478.045000000,/ekf/error.z,-0.5333780307729992
12.944,1784036478.045000000,/ekf/error.z,-0.7468092420471077
12.947,1784036478.048000000,/ekf/error.z,-0.4953972492560052
