elapsed time,timestamp,topic,value
27.791,1784035651.712000000,/ekf/latency_ms.data,4.482
27.967,1784035651.888000000,/ekf/latency_ms.data,2.72
28.15,1784035652.071000000,/ekf/latency_ms.data,6.613
28.367,1784035652.288000000,/ekf/latency_ms.data,5.708
28.531,1784035652.452000000,/ekf/latency_ms.data,7.252
28.682,1784035652.603000000,/ekf/latency_ms.data,6.323
28.89,1784035652.811000000,/ekf/latency_ms.data,2.971
29.061,1784035652.982000000,/ekf/latency_ms.data,4.747
29.227,1784035653.148000000,/ekf/latency_ms.data,2.661
29.414,1784035653.335000000,/ekf/latency_ms.data,2.512
29.601,1784035653.522000000,/ekf/latency_ms.data,8.237
29.777,1784035653.698000000,/ekf/latency_ms.data,2.772
29.961,1784035653.882000000,/ekf/latency_ms.data,2.212
30.154,1784035654.075000000,/ekf/latency_ms.data,5.01
30.329,1784035654.250000000,/ekf/latency_ms.data,3.25
30.506,1784035654.427000000,/ekf/latency_ms.data,5.985
30.729,1784035654.650000000,/ekf/latency_ms.data,3.602
30.871,1784035654.792000000,/ekf/latency_ms.data,2.461
31.075,1784035654.996000000,/ekf/latency_ms.data,2.8
31.235,1784035655.156000000,/ekf/latency_ms.data,4.563
31.433,1784035655.354000000,/ekf/latency_ms.data,5.495
31.601,1784035655.522000000,/ekf/latency_ms.data,4.683
31.789,1784035655.710000000,/ekf/latency_ms.data,3.74
31.964,1784035655.885000000,/ekf/latency_ms.data,3.049
32.145,1784035656.066000000,/ekf/latency_ms.data,3.572
32.339,1784035656.260000000,/ekf/latency_ms.data,4.722
32.493,1784035656.414000000,/ekf/latency_ms.data,2.401
32.715,1784035656.636000000,/ekf/latency_ms.data,3.294
32.86,1784035656.781000000,/ekf/latency_ms.data,5.833
33.037,1784035656.958000000,/ekf/latency_ms.data,2.589
33.247,1784035657.168000000,/ekf/latency_ms.data,5.054
33.414,1784035657.335000000,/ekf/latency_ms.data,3.404
33.59,1784035657.511000000,/ekf/latency_ms.data,5.003
33.801,1784035657.722000000,/ekf/latency_ms.data,4.092
33.955,1784035657.876000000,/ekf/latency_ms.data,2.996
34.166,1784035658.087000000,/ekf/latency_ms.data,7.148
34.337,1784035658.258000000,/ekf/latency_ms.data,3.655
34.514,1784035658.435000000,/ekf/latency_ms.data,4.486
34.691,1784035658.612000000,/ekf/latency_ms.data,3.453
34.874,1784035658.795000000,/ekf/latency_ms.data,8.233
35.059,1784035658.980000000,/ekf/latency_ms.data,2.865
35.244,1784035659.165000000,/ekf/latency_ms.data,3.103
35.42,1784035659.341000000,/ekf/latency_ms.data,6.017
35.61,1784035659.531000000,/ekf/latency_ms.data,4.171
