elapsed time,timestamp,topic,value
29.282,1783987596.947000000,/ekf/latency_ms.data,1.081
29.446,1783987597.111000000,/ekf/latency_ms.data,3.032
29.646,1783987597.311000000,/ekf/latency_ms.data,1.562
29.845,1783987597.510000000,/ekf/latency_ms.data,1.014
30.038,1783987597.703000000,/ekf/latency_ms.data,1.831
30.235,1783987597.900000000,/ekf/latency_ms.data,2.977
30.433,1783987598.098000000,/ekf/latency_ms.data,1.265
30.594,1783987598.259000000,/ekf/latency_ms.data,0.872
30.81,1783987598.475000000,/ekf/latency_ms.data,0.891
30.994,1783987598.659000000,/ekf/latency_ms.data,0.814
31.161,1783987598.826000000,/ekf/latency_ms.data,0.812
31.368,1783987599.033000000,/ekf/latency_ms.data,3.224
31.571,1783987599.236000000,/ekf/latency_ms.data,0.892
31.771,1783987599.436000000,/ekf/latency_ms.data,1.215
31.941,1783987599.606000000,/ekf/latency_ms.data,1.212
32.175,1783987599.840000000,/ekf/latency_ms.data,1.547
32.355,1783987600.020000000,/ekf/latency_ms.data,1.527
32.531,1783987600.196000000,/ekf/latency_ms.data,2.951
32.73,1783987600.395000000,/ekf/latency_ms.data,2.104
32.966,1783987600.631000000,/ekf/latency_ms.data,1.244
33.144,1783987600.809000000,/ekf/latency_ms.data,1.127
33.32,1783987600.985000000,/ekf/latency_ms.data,1.914
33.523,1783987601.188000000,/ekf/latency_ms.data,3.032
33.686,1783987601.351000000,/ekf/latency_ms.data,1.212
33.892,1783987601.557000000,/ekf/latency_ms.data,2.433
34.044,1783987601.709000000,/ekf/latency_ms.data,1.445
34.284,1783987601.949000000,/ekf/latency_ms.data,1.437
34.43,1783987602.095000000,/ekf/latency_ms.data,2.432
34.684,1783987602.349000000,/ekf/latency_ms.data,2.111
34.86,1783987602.525000000,/ekf/latency_ms.data,1.101
35.041,1783987602.706000000,/ekf/latency_ms.data,1.119
35.237,1783987602.902000000,/ekf/latency_ms.data,1.014
35.424,1783987603.089000000,/ekf/latency_ms.data,1.203
35.631,1783987603.296000000,/ekf/latency_ms.data,3.468
35.838,1783987603.503000000,/ekf/latency_ms.data,1.435
36.021,1783987603.686000000,/ekf/latency_ms.data,1.406
36.2,1783987603.865000000,/ekf/latency_ms.data,1.814
36.36,1783987604.025000000,/ekf/latency_ms.data,3.585
36.611,1783987604.276000000,/ekf/latency_ms.data,1.347
36.768,1783987604.433000000,/ekf/latency_ms.data,2.139
