elapsed time,timestamp,topic,value
11.61,1784036476.711000000,/ekf/error.x,-0.05472814589126607
11.61,1784036476.711000000,/ekf/error.x,-0.054337607226057294
11.632,1784036476.733000000,/ekf/error.x,-0.05397608907318663
11.632,1784036476.733000000,/ekf/error.x,-0.05364371604613005
11.643,1784036476.744000000,/ekf/error.x,-0.05334129868021975
11.648,1784036476.749000000,/ekf/error.x,-0.053069738567518954
11.664,1784036476.765000000,/ekf/error.x,-0.05282973066870156
11.664,1784036476.765000000,/ekf/error.x,-0.05262499965476408
11.681000000000001,1784036476.782000000,/ekf/error.x,-0.0524535368502157
11.684,1784036476.785000000,/ekf/error.x,-0.045698236060546904
11.706,1784036476.807000000,/ekf/error.x,0.023118141095251232
11.73,1784036476.831000000,/ekf/error.x,0.05673259131980757
11.741,1784036476.842000000,/ekf/error.x,0.08364872612904861
11.741,1784036476.842000000,/ekf/error.x,0.11703416179129533
11.758,1784036476.859000000,/ekf/error.x,0.11733822977592112
11.772,1784036476.873000000,/ekf/error.x,0.05236959396484231
11.774000000000001,1784036476.875000000,/ekf/error.x,-0.004790651734856155
11.777,1784036476.878000000,/ekf/error.x,-0.0038584400590337964
11.78,1784036476.881000000,/ekf/error.x,-0.0029471727709289297
11.803,1784036476.904000000,/ekf/error.x,-0.002017331201072281
11.82,1784036476.921000000,/ekf/error.x,-0.001107638932539956
11.82,1784036476.921000000,/ekf/error.x,-0.00017863405748919092
11.841,1784036476.942000000,/ekf/error.x,0.0007178750307836879
11.85,1784036476.951000000,/ekf/error.x,0.0015820413500211572
11.85,1784036476.951000000,/ekf/error.x,0.0024138687606409803
11.864,1784036476.965000000,/ekf/error.x,0.0032093522155260956
11.867,1784036476.968000000,/ekf/error.x,0.003974844100605779
11.867,1784036476.968000000,/ekf/error.x,0.00470932661432677
11.904,1784036477.005000000,/ekf/error.x,0.005390572405520544
11.904,1784036477.005000000,/ekf/error.x,0.012046163144315614
11.908,1784036477.009000000,/ekf/error.x,-0.011167227008842318
11.927,1784036477.028000000,/ekf/error.x,0.018717005738297487
11.943,1784036477.044000000,/ekf/error.x,0.04259141222973106
11.943,1784036477.044000000,/ekf/error.x,0.07241913071108286
11.943,1784036477.044000000,/ekf/error.x,0.07233462764940768
11.945,1784036477.046000000,/ekf/error.x,0.01858222956796496
11.961,1784036477.062000000,/ekf/error.x,-0.022938280436250125
11.978,1784036477.079000000,/ekf/error.x,-0.04045291356725578
11.978,1784036477.079000000,/ekf/error.x,-0.040233001243271005
11.996,1784036477.097000000,/ekf/error.x,-0.03997609007714331
11.996,1784036477.097000000,/ekf/error.x,-0.0396949192460081
12.017,1784036477.118000000,/ekf/error.x,-0.039437326258489946
12.022,1784036477.123000000,/ekf/error.x,-0.03922408478617001
12.044,1784036477.145000000,/ekf/error.x,-0.03904560786659417
12.044,1784036477.145000000,/ekf/error.x,-0.0389055323581875
12.07,1784036477.171000000,/ekf/error.x,-0.038821017162090854
12.085,1784036477.186000000,/ekf/error.x,-0.03878006678400858
12.085,1784036477.186000000,/ekf/error.x,-0.03877356983596236
12.09,1784036477.191000000,/ekf/error.x,-0.03878330477804326
12.09,1784036477.191000000,/ekf/error.x,-0.033202546203938255
12.112,1784036477.213000000,/ekf/error.x,0.03439920103292948
12.114,1784036477.215000000,/ekf/error.x,0.06297769633589567
12.13,1784036477.231000000,/ekf/error.x,0.08595004719570376
12.13,1784036477.231000000,/ekf/error.x,0.11452826128676108
12.149000000000001,1784036477.250000000,/ekf/error.x,0.0702830207205487
12.149000000000001,1784036477.250000000,/ekf/error.x,0.009101029848990194
12.165,1784036477.266000000,/ekf/error.x,0.009605525984698104
12.18,1784036477.281000000,/ekf/error.x,0.010097612239578169
12.183,1784036477.284000000,/ekf/error.x,0.010577156819206124
12.195,1784036477.296000000,/ekf/error.x,0.011044019644488756
12.198,1784036477.299000000,/ekf/error.x,0.011511192565237138
12.213,1784036477.314000000,/ekf/error.x,0.011978772599123388
12.219,1784036477.320000000,/ekf/error.x,0.012453278256504774
12.23,1784036477.331000000,/ekf/error.x,0.012931467795752383
12.238,1784036477.339000000,/ekf/error.x,0.013399727629700209
12.249,1784036477.350000000,/ekf/error.x,0.013867624286016067
12.264,1784036477.365000000,/ekf/error.x,0.014334421773328998
12.27,1784036477.371000000,/ekf/error.x,0.01479992856501866
